1,0.67834110,0.77373310,1
2,0.73681710,0.03805210,1
3,0.50261110,0.54216410,1
4,0.33213210,0.65708110,1
5,0.78447510,0.29020710,1
6,0.02987710,0.95920010,1
7,0.83443910,0.21327210,1
8,0.31928510,0.27389010,1
9,0.92791910,0.26987510,1
10,0.62002210,0.14607210,1
11,0.57441910,0.19071810,1
12,0.84435010,0.89079210,1
13,0.49303110,0.96282110,1
14,0.78632310,0.79564010,1
15,0.39703910,0.13462310,1
16,0.59952110,0.36181510,1
17,0.93996310,0.71738910,1
18,0.88219210,0.42988710,1
19,0.94488610,0.92420310,1
20,0.03069410,0.96022910,1
21,0.69320310,0.52399110,1
22,0.72533610,0.42909910,1
23,0.52752410,0.94662710,1
24,0.41872510,0.96824610,1
25,0.79605410,0.97284710,1
26,0.27273910,0.30715310,1
27,0.69987910,0.11530010,1
28,0.67786610,0.64930110,1
29,0.46667210,0.29450810,1
30,0.78329810,0.08183610,1
31,0.68185310,0.21206410,1
32,0.16829810,0.47291510,1
33,0.12517710,0.38472710,1
34,0.51686510,0.78236610,1
35,0.69746010,0.91378810,1
36,0.43905210,0.23333510,1
37,0.42493710,0.01951510,1
38,0.85421510,0.84152810,1
39,0.79231110,0.02655810,1
40,0.76637710,0.14488710,1
41,0.81594110,0.58989210,1
42,0.80756110,0.78488310,1
43,0.84239910,0.69403810,1
44,0.95980510,0.92482010,1
45,0.47161110,0.93017110,1
46,0.45882010,0.96277210,1
47,0.50681410,0.45008310,1
48,0.61230810,0.38432910,1
49,0.03493310,0.90702910,1
50,0.01809010,0.09929410,1
51,0.44356210,0.95449910,1
52,0.49314310,0.66721010,1
53,0.05792710,0.09873910,1
54,0.35568210,0.94164110,1
55,0.07462910,0.54402610,1
56,0.54484610,0.00261510,1
57,0.74656110,0.35106410,1
58,0.04532410,0.65459610,1
59,0.48641110,0.35706910,1
60,0.48517310,0.99995310,1
61,0.66975610,0.80171610,1
62,0.38230810,0.20201010,1
63,0.84551710,0.47184510,1
64,0.69622910,0.91955010,1
65,0.11916810,0.77717710,1
66,0.22433710,0.80868810,1
67,0.90761310,0.70358010,1
68,0.89920510,0.74527710,1
69,0.49889910,0.13164010,1
70,0.65415210,0.92727010,1
71,0.73836910,0.07988710,1
72,0.10869710,0.68621910,1
73,0.03406210,0.22983010,1
74,0.48250110,0.24712910,1
75,0.36214210,0.87671210,1
76,0.28012910,0.61299510,1
77,0.37194710,0.43366210,1
78,0.62177510,0.77561710,1
79,0.61731110,0.05045810,1
80,0.86351910,0.90055010,1
81,0.95631410,0.16934010,1
82,0.67924010,0.33391010,1
83,0.88527310,0.32600310,1
84,0.80792110,0.60937710,1
85,0.04493210,0.98973510,1
86,0.07435010,0.29509310,1
87,0.74501110,0.07462210,1
88,0.16177510,0.61030910,1
89,0.42975910,0.45363510,1
90,0.11338110,0.56607210,1
91,0.13464810,0.08471010,1
92,0.63042610,0.89955910,1
93,0.97138610,0.54091310,1
94,0.30048410,0.03407110,1
95,0.45692810,0.50668310,1
96,0.67820310,0.77486310,1
97,0.83908710,0.78802810,1
98,0.84093710,0.85390310,1
99,0.86190510,0.12746210,1
100,0.88613910,0.18319310,1
101,0.61491410,0.61524210,1
102,0.32630610,0.28217110,1
103,0.09874310,0.06123310,1
104,0.44013910,0.79180110,1
105,0.19431810,0.50422910,1
106,0.82855410,0.93012510,1
107,0.24884510,0.61433610,1
108,0.56871710,0.81615510,1
109,0.74569610,0.30404110,1
110,0.98326510,0.95844010,1
111,0.01895610,0.62580610,1
112,0.50357110,0.52620510,1
113,0.67680210,0.14025310,1
114,0.88513910,0.30042610,1
115,0.53013710,0.78776110,1
116,0.33545110,0.36674210,1
117,0.17927110,0.72900910,1
118,0.63516010,0.42297710,1
119,0.06721710,0.85526010,1
120,0.32269310,0.38152610,1
121,0.06947410,0.04434110,1
122,0.44853210,0.26736210,1
123,0.73830910,0.90606610,1
124,0.23284310,0.62152110,1
125,0.70387310,0.04161110,1
126,0.66421410,0.74692410,1
127,0.25633310,0.42119310,1
128,0.93545310,0.21718310,1
129,0.44431010,0.22372710,1
130,0.91697710,0.67751010,1
131,0.37577310,0.77598010,1
132,0.09003610,0.45322610,1
133,0.10134510,0.91660910,1
134,0.25494010,0.39512410,1
135,0.21612110,0.85156010,1
136,0.55997410,0.62569410,1
137,0.77206310,0.96150410,1
138,0.87585910,0.73065010,1
139,0.19580910,0.53691910,1
140,0.52330410,0.72858110,1
141,0.40565810,0.29706310,1
142,0.85144010,0.39648110,1
143,0.38733510,0.34388410,1
144,0.09575910,0.90778010,1
145,0.65185810,0.44726510,1
146,0.96941310,0.83820510,1
147,0.33330410,0.36254810,1
148,0.97803510,0.36249610,1
149,0.84603610,0.28200710,1
150,0.13631710,0.64973510,1
151,0.43712310,0.84633010,1
152,0.34198310,0.32946310,1
153,0.66646410,0.56143610,1
154,0.73158810,0.25578710,1
155,0.74811510,0.66639710,1
156,0.39395710,0.27433810,1
157,0.43138510,0.14227010,1
158,0.55082510,0.19438110,1
159,0.40698110,0.70588010,1
160,0.66439210,0.15602810,1
161,0.43420510,0.66739710,1
162,0.62563010,0.80069910,1
163,0.95443310,0.91244510,1
164,0.55993210,0.05721810,1
165,0.00251710,0.78255110,1
166,0.07594710,0.39624410,1
167,0.91592610,0.16564110,1
168,0.09569810,0.43748710,1
169,0.67683310,0.01180510,1
170,0.05216510,0.94245210,1
171,0.46059810,0.38187810,1
172,0.87965410,0.63013610,1
173,0.64756110,0.81418810,1
174,0.05934410,0.97763810,1
175,0.59733210,0.84738410,1
176,0.91064010,0.87229810,1
177,0.58395110,0.66240010,1
178,0.94293910,0.26766610,1
179,0.31250310,0.55013210,1
180,0.72781310,0.28961710,1
181,0.22320510,0.06734610,1
182,0.30603910,0.71089810,1
183,0.16586510,0.84857910,1
184,0.02166010,0.14355010,1
185,0.06993710,0.41159910,1
186,0.99478310,0.95452110,1
187,0.03705510,0.63780510,1
188,0.95869810,0.53187310,1
189,0.89146910,0.53189310,1
190,0.37860810,0.40550910,1
191,0.83508110,0.95475310,1
192,0.54311510,0.83133710,1
193,0.10960710,0.99993510,1
194,0.62029610,0.13002810,1
195,0.54384910,0.75644410,1
196,0.91443210,0.02237310,1
197,0.00387110,0.76383810,1
198,0.38307110,0.35833310,1
199,0.15697110,0.99152210,1
200,0.65130610,0.68797310,1
201,0.21552810,0.77224810,1
202,0.82759410,0.70198610,1
203,0.95936310,0.64499210,1
204,0.14639610,0.16648710,1
205,0.40704710,0.29170610,1
206,0.60014310,0.62591610,1
207,0.02633310,0.04812410,1
208,0.32009210,0.81258210,1
209,0.60624410,0.48010810,1
210,0.73360410,0.85600810,1
211,0.21990910,0.21012910,1
212,0.92235910,0.89476610,1
213,0.78860310,0.73793910,1
214,0.37160110,0.51067810,1
215,0.06226310,0.31600010,1
216,0.03397410,0.68344910,1
217,0.09122310,0.18488110,1
218,0.24914710,0.66111410,1
219,0.17653610,0.72478510,1
220,0.45171510,0.41342010,1
221,0.27586510,0.30170910,1
222,0.46336010,0.69540810,1
223,0.90326710,0.64756610,1
224,0.81928310,0.26546010,1
225,0.87347310,0.44450510,1
226,0.65625410,0.71333710,1
227,0.27108510,0.89969510,1
228,0.77445010,0.23239110,1
229,0.63953410,0.41681010,1
230,0.96067110,0.46702910,1
231,0.82741510,0.40615410,1
232,0.39567610,0.45392110,1
233,0.28261710,0.46079710,1
234,0.20590110,0.14704810,1
235,0.75874910,0.76672310,1
236,0.68149910,0.22664110,1
237,0.28764110,0.96363710,1
238,0.35693210,0.49646210,1
239,0.52808110,0.15589610,1
240,0.02905610,0.24014610,1
241,0.23235210,0.19224210,1
242,0.18913610,0.57011610,1
243,0.85401410,0.08470710,1
244,0.56549710,0.85634710,1
245,0.33369210,0.26104210,1
246,0.49462610,0.68671710,1
247,0.56619710,0.81222710,1
248,0.58058810,0.71878310,1
249,0.43270610,0.95343110,1
250,0.71593010,0.12181910,1
251,0.04629610,0.06174610,1
252,0.80862410,0.22116810,1
253,0.67525010,0.62627010,1
254,0.93738410,0.25123810,1
255,0.01725810,0.06574710,1
256,0.61145810,0.06953210,1
257,0.29268210,0.74114910,1
258,0.98385310,0.03734010,1
259,0.58605210,0.15028210,1
260,0.76041710,0.08069810,1
261,0.77767710,0.27673110,1
262,0.69877610,0.36095210,1
263,0.90033010,0.88774810,1
264,0.38975110,0.71513610,1
265,0.11043410,0.38455710,1
266,0.98810010,0.03783510,1
267,0.08481010,0.15400810,1
268,0.46768710,0.89057910,1
269,0.13247710,0.01676210,1
270,0.11757210,0.55919210,1
271,0.81110910,0.13715610,1
272,0.00049010,0.98499610,1
273,0.48798210,0.29013510,1
274,0.07101210,0.10697310,1
275,0.51312310,0.68627710,1
276,0.26579910,0.40766110,1
277,0.89106010,0.15825610,1
278,0.11544510,0.25412210,1
279,0.65766810,0.00867710,1
280,0.54122610,0.89408010,1
281,0.95296810,0.56153710,1
282,0.70444010,0.64946010,1
283,0.50716310,0.37647810,1
284,0.46726410,0.99866610,1
285,0.10733010,0.22272410,1
286,0.14783810,0.91211410,1
287,0.91167710,0.39055810,1
288,0.81373710,0.48992910,1
289,0.00703610,0.39735410,1
290,0.63994410,0.95938110,1
291,0.87515610,0.06885510,1
292,0.61893810,0.36696510,1
293,0.44955410,0.17111110,1
294,0.71282010,0.97903510,1
295,0.24513210,0.15681210,1
296,0.21513810,0.61546710,1
297,0.30500810,0.83474510,1
298,0.91506510,0.27983110,1
299,0.23420610,0.25884210,1
300,0.65497610,0.12469910,1
301,0.06745910,0.71182110,1
302,0.26564510,0.81327410,1
303,0.44056210,0.34222010,1
304,0.07964210,0.81511010,1
305,0.32824210,0.84754810,1
306,0.85019910,0.83850810,1
307,0.90082210,0.98309110,1
308,0.98522310,0.15222810,1
309,0.41474910,0.68041710,1
310,0.68817310,0.16982210,1
311,0.37346810,0.28017810,1
312,0.47307310,0.68581310,1
313,0.70563810,0.22159310,1
314,0.13010810,0.35490010,1
315,0.13184210,0.45378710,1
316,0.52644510,0.95000810,1
317,0.45960510,0.42776410,1
318,0.23198510,0.95884810,1
319,0.00209710,0.24013710,1
320,0.14004610,0.63970110,1
321,0.24564810,0.13512510,1
322,0.73839410,0.56896010,1
323,0.10469910,0.23004310,1
324,0.20407510,0.06419910,1
325,0.05118110,0.63910110,1
326,0.70491410,0.43290810,1
327,0.80741410,0.55080410,1
328,0.88024710,0.83983810,1
329,0.13266310,0.02269610,1
330,0.43242810,0.74733510,1
331,0.02872310,0.56013010,1
332,0.09288610,0.27123010,1
333,0.98371010,0.08549410,1
334,0.49393710,0.85891210,1
335,0.78363510,0.97110910,1
336,0.22858710,0.98301510,1
337,0.96708510,0.21546610,1
338,0.33007810,0.86768710,1
339,0.54814410,0.70557710,1
340,0.42457610,0.21716110,1
341,0.84455610,0.08902210,1
342,0.13856310,0.98211710,1
343,0.18049810,0.50840810,1
344,0.97746010,0.98217010,1
345,0.25927210,0.45819610,1
346,0.18465010,0.63863010,1
347,0.10103310,0.71405510,1
348,0.53822310,0.24790910,1
349,0.23053710,0.67991410,1
350,0.26440810,0.87883810,1
351,0.17061510,0.77065510,1
352,0.76591210,0.29697510,1
353,0.42073310,0.44418010,1
354,0.43507510,0.69095610,1
355,0.11635310,0.16947610,1
356,0.49532610,0.22598710,1
357,0.88370310,0.23384110,1
358,0.51239010,0.92280410,1
359,0.47152410,0.68213510,1
360,0.26026010,0.44751110,1
361,0.57168610,0.35123910,1
362,0.79594910,0.88488910,1
363,0.22270010,0.84732810,1
364,0.34712410,0.90885610,1
365,0.81435710,0.68202410,1
366,0.22715710,0.83407410,1
367,0.98423510,0.06695910,1
368,0.50309110,0.13618510,1
369,0.60023010,0.88703710,1
370,0.22709810,0.38766410,1
371,0.95436910,0.59032210,1
372,0.58425610,0.34417010,1
373,0.51933810,0.47856510,1
374,0.14087410,0.40917910,1
375,0.23562510,0.87529810,1
376,0.36248710,0.65798810,1
377,0.23156010,0.39570510,1
378,0.96996810,0.84441310,1
379,0.52261410,0.34063610,1
380,0.36177610,0.36224910,1
381,0.55582510,0.84047310,1
382,0.41693910,0.57153810,1
383,0.40349510,0.68476110,1
384,0.09556210,0.16765310,1
385,0.21407010,0.27729110,1
386,0.59262010,0.41899310,1
387,0.04154510,0.12903610,1
388,0.76797510,0.81863110,1
