923843851|10001|20012|Clothing|101074244.00
923843851|10002|20012|Clothing|338230569.00
923843851|10003|20012|Clothing|230517477.00
923843851|10004|20012|Clothing|168309305.00
923843851|10005|20012|Clothing|202146059.00
923843851|10006|20012|Clothing|180586320.00
923843851|10007|20012|Clothing|85006475.00
923843851|10008|20012|Clothing|47904979.00
923843851|10009|20012|Clothing|319131684.00
923843851|10010|20012|Clothing|280717044.00
923843851|10011|20012|Clothing|215282391.00
923843851|10012|20012|Clothing|258213073.00
923843851|10013|20012|Clothing|130840307.00
923843851|10014|20012|Clothing|131273320.00
923843851|10015|20012|Clothing|9737167.00
923843851|10016|20012|Clothing|230655652.00
923843851|10017|20012|Clothing|26507974.00
923843851|10018|20012|Clothing|168550934.00
923843851|10019|20012|Clothing|115785963.00
923843851|10020|20012|Clothing|93705306.00
923843851|10021|20012|Clothing|226716451.00
923843851|10022|20012|Clothing|335839577.00
923843851|10023|20012|Clothing|270249439.00
923843851|10024|20012|Clothing|278415484.00
923843851|10025|20012|Clothing|25892215.00
923843851|10026|20012|Clothing|273607667.00
923843851|10027|20012|Clothing|16934498.00
923843851|10028|20012|Clothing|281770679.00
923843851|10029|20012|Clothing|55057204.00
923843851|10030|20012|Clothing|30311249.00
923843851|10031|20012|Clothing|305064930.00
923843851|10032|20012|Clothing|341930584.00
923843851|10033|20012|Clothing|231090972.00
923843851|10034|20012|Clothing|222344495.00
923843851|10035|20012|Clothing|21623604.00
923843851|10036|20012|Clothing|228828508.00
923843851|10037|20012|Clothing|80984527.00
923843851|10038|20012|Clothing|265209052.00
923843851|10039|20012|Clothing|211797985.00
923843851|10040|20012|Clothing|10001494.00
923843851|10041|20012|Clothing|146732070.00
923843851|10042|20012|Clothing|143306973.00
923843851|10043|20012|Clothing|243409782.00
923843851|10044|20012|Clothing|150965161.00
923843851|10045|20012|Clothing|85581443.00
923843851|10046|20012|Clothing|28521997.00
923843851|10047|20012|Clothing|171396283.00
923843851|10048|20012|Clothing|27353406.00
923843851|10049|20012|Clothing|171815915.00
923843851|10050|20012|Clothing|309788957.00
923843851|10051|20012|Clothing|290088071.00
923843851|10052|20012|Clothing|176146265.00
923843851|10053|20012|Clothing|142536149.00
923843851|10054|20012|Clothing|98330103.00
923843851|10055|20012|Clothing|107083392.00
923843851|10056|20012|Clothing|2371711.00
923843851|10057|20012|Clothing|53699027.00
923843851|10058|20012|Clothing|167123869.00
923843851|10059|20012|Clothing|148577416.00
923843851|10060|20012|Clothing|172774488.00
923843851|10061|20012|Clothing|266342796.00
923843851|10062|20012|Clothing|4283573.00
923843851|10063|20012|Clothing|198983721.00
923843851|10064|20012|Clothing|134009072.00
923843851|10065|20012|Clothing|22355581.00
923843851|10066|20012|Clothing|287135160.00
923843851|10067|20012|Clothing|293501030.00
923843851|10068|20012|Clothing|204427754.00
923843851|10069|20012|Clothing|73148540.00
923843851|10070|20012|Clothing|238715895.00
923843851|10071|20012|Clothing|180279713.00
923843851|10072|20012|Clothing|306139728.00
923843851|10073|20012|Clothing|276983315.00
923843851|10074|20012|Clothing|233823289.00
923843851|10075|20012|Clothing|17391735.00
923843851|10076|20012|Clothing|193053615.00
923843851|10077|20012|Clothing|328200262.00
923843851|10078|20012|Clothing|93252906.00
923843851|10079|20012|Clothing|106359369.00
923843851|10080|20012|Clothing|55158380.00
923843851|10081|20012|Clothing|24315814.00
923843851|10082|20012|Clothing|281852523.00
923843851|10083|20012|Clothing|125251246.00
923843851|10084|20012|Clothing|158437279.00
923843851|10085|20012|Clothing|203843652.00
923843851|10086|20012|Clothing|204853051.00
923843851|10087|20012|Clothing|252575995.00
923843851|10088|20012|Clothing|265320512.00
923843851|10089|20012|Clothing|207507554.00
923843851|10090|20012|Clothing|238250506.00
923843851|10091|20012|Clothing|103667757.00
923843851|10092|20012|Clothing|280595119.00
923843851|10093|20012|Clothing|8765851.00
923843851|10094|20012|Clothing|305180745.00
923843851|10095|20012|Clothing|154508249.00
923843851|10096|20012|Clothing|334337467.00
923843851|10097|20012|Clothing|825677.00
923843851|10098|20012|Clothing|60370571.00
923843851|10099|20012|Clothing|153742999.00
923843851|10100|20012|Clothing|139877967.00
923843851|10101|20012|Clothing|247412373.00
923843851|10102|20012|Clothing|252182237.00
923843851|10103|20012|Clothing|250595805.00
923843851|10104|20012|Clothing|291928890.00
923843851|10105|20012|Clothing|90980762.00
923843851|10106|20012|Clothing|138166738.00
923843851|10107|20012|Clothing|109273806.00
923843851|10108|20012|Clothing|125273277.00
923843851|10109|20012|Clothing|332086958.00
923843851|10110|20012|Clothing|214836724.00
923843851|10111|20012|Clothing|81346425.00
923843851|10112|20012|Clothing|252779818.00
923843851|10113|20012|Clothing|58036406.00
923843851|10114|20012|Clothing|42343748.00
923843851|10115|20012|Clothing|329088089.00
923843851|10116|20012|Clothing|191121089.00
923843851|10117|20012|Clothing|86220074.00
923843851|10118|20012|Clothing|334420046.00
923843851|10119|20012|Clothing|317409649.00
923843851|10120|20012|Clothing|271475620.00
923843851|10121|20012|Clothing|251252017.00
923843851|10122|20012|Clothing|129789652.00
923843851|10123|20012|Clothing|296872604.00
923843851|10124|20012|Clothing|99827611.00
923843851|10125|20012|Clothing|300395721.00
923843851|10126|20012|Clothing|240279640.00
923843851|10127|20012|Clothing|45358659.00
923843851|10128|20012|Clothing|80830270.00
923843851|10129|20012|Clothing|83613694.00
923843851|10130|20012|Clothing|262235460.00
923843851|10131|20012|Clothing|280807273.00
923843851|10132|20012|Clothing|19465639.00
923843851|10133|20012|Clothing|340562980.00
923843851|10134|20012|Clothing|289638490.00
923843851|10135|20012|Clothing|86123289.00
923843851|10136|20012|Clothing|245584118.00
923843851|10137|20012|Clothing|263141473.00
923843851|10138|20012|Clothing|52458647.00
923843851|10139|20012|Clothing|79341202.00
923843851|10140|20012|Clothing|224981946.00
923843851|10141|20012|Clothing|130167641.00
923843851|10142|20012|Clothing|200151862.00
923843851|10143|20012|Clothing|191257889.00
923843851|10144|20012|Clothing|124869284.00
923843851|10145|20012|Clothing|315892108.00
923843851|10146|20012|Clothing|169595266.00
923843851|10147|20012|Clothing|226719046.00
923843851|10148|20012|Clothing|237045227.00
923843851|10149|20012|Clothing|288547766.00
923843851|10150|20012|Clothing|323646397.00
923843851|10151|20012|Clothing|81355539.00
923843851|10152|20012|Clothing|333379102.00
923843851|10153|20012|Clothing|252406733.00
923843851|10154|20012|Clothing|290129182.00
923843851|10155|20012|Clothing|291909151.00
923843851|10156|20012|Clothing|146848943.00
923843851|10157|20012|Clothing|74259557.00
923843851|10158|20012|Clothing|21485985.00
923843851|10159|20012|Clothing|118512718.00
923843851|10160|20012|Clothing|16342958.00
923843851|10161|20012|Clothing|337885770.00
923843851|10162|20012|Clothing|178965401.00
923843851|10163|20012|Clothing|268382791.00
923843851|10164|20012|Clothing|29638374.00
923843851|10165|20012|Clothing|129938964.00
923843851|10166|20012|Clothing|9837289.00
923843851|10167|20012|Clothing|174801631.00
923843851|10168|20012|Clothing|334476019.00
923843851|10169|20012|Clothing|128662186.00
923843851|10170|20012|Clothing|298942386.00
923843851|10171|20012|Clothing|295860864.00
923843851|10172|20012|Clothing|103821804.00
923843851|10173|20012|Clothing|129935524.00
923843851|10174|20012|Clothing|270380756.00
923843851|10175|20012|Clothing|141377250.00
923843851|10176|20012|Clothing|152786497.00
923843851|10177|20012|Clothing|272669542.00
923843851|10178|20012|Clothing|324886057.00
923843851|10179|20012|Clothing|249749516.00
923843851|10180|20012|Clothing|205167946.00
923843851|10181|20012|Clothing|129642931.00
923843851|10182|20012|Clothing|325937253.00
